video_fgr,video_pha,prompt,cache_path,frame_height,frame_width,num_frames
fgr/cloth_cloth_doll_5089_4.mp4,pha/cloth_cloth_doll_5089_4.mp4,真实风格。一个盖着半透明黑色纱网的娃娃正在旋转。它穿着白色毛绒衣服和黑色袜子。娃娃的头发是棕色的，编成了两条辫子，它头发上有一个小蘑菇装饰。娃娃的眼睛大而明亮，脸蛋上有两个小红点。娃娃的身体被黑色的网纱包裹着，网纱从头顶延伸到脚底。娃娃缓缓转动身体，从背对镜头转向正对镜头，露出了完整的脸庞和表情。网纱在转动中轻轻摆动，娃娃的表情温柔而平静。背景是透明的。中景。整体发灰。,cache/2507vae_965,104,60,21
fgr/VideoMatte240K_train_0047_1.mp4,pha/VideoMatte240K_train_0047_1.mp4,整体发灰。真实风格。近景。一位女士正在哈哈大笑。她身穿灰色长袖上衣，内搭白色衣物，佩戴金色项链和耳环。这个视频的背景是透明的。,cache/2507vae_968,104,60,18
fgr/VideoMatte240K_train_0047_1.mp4,pha/VideoMatte240K_train_0047_1.mp4,整体发灰。一位黑皮肤女士正在哈哈大笑。她身穿灰色长袖上衣，内搭白色衣物，佩戴金色项链和耳环。她的头发扎成一个高高的马尾，马尾的头发有些蓬松。她先是用右手轻抚颈部，随后张大嘴巴仰头大笑。最后，她放松下来，双手放下，面向镜头露出轻松的笑容。背景是透明的。近景。真实风格。,cache/2507vae_969,104,60,18
fgr/VideoMatte240K_train_0163_1.mp4,pha/VideoMatte240K_train_0163_1.mp4,整体发灰。真实风格。中景。一位女性站在画面中挥动着双手，她穿着黑白相间的无袖上衣和黑色裤子。头发扎成一个发髻，耳朵两边有两个耳环装饰。她面带微笑，眼睛看向镜头。。这个视频的背景是透明的。,cache/2507vae_970,104,60,21
fgr/VideoMatte240K_train_0163_1.mp4,pha/VideoMatte240K_train_0163_1.mp4,真实风格。一位女性站在画面中挥动着双手，她穿着黑白相间的无袖上衣和黑色裤子，露出微笑。她的头发盘成一个高高的发髻，耳朵上戴着两个长长的耳环。她先是双手握拳放在胸前，然后双手向两侧摊开，手掌向上，接着摇晃着脑袋，然后双手合拢，扭了扭身子之后 放下双手，最后抿着嘴唇看向镜头背景是透明的。中景。整体发灰。,cache/2507vae_971,104,60,21
fgr/VideoMatte240K_train_0186_2.mp4,pha/VideoMatte240K_train_0186_2.mp4,真实风格。女人的双手紧紧抓着头发，手指深深插入发丝中。她的眼睛大而明亮，眼线浓重，眉毛粗黑，睫毛长而卷翘。她的嘴唇涂着鲜艳的红色口红，微微张开，露出洁白的牙齿。她的头发是深棕色的。她穿着一件米色的毛衣，毛衣的纹理清晰可见。她的眼睛看向镜头。这个视频的背景是透明的。局部特写。整体发灰。,cache/2507vae_972,104,60,12
fgr/VideoMatte240K_train_0186_2.mp4,pha/VideoMatte240K_train_0186_2.mp4,整体发灰。局部特写。真实风格。女人的双手紧紧抓着头发，手指深深插入发丝中。她的头发是深棕色的披散在肩上。她穿着一件米色的毛衣。她的眼睛是绿色的，画着黑色的眼线和眼影，眉毛浓密且自然弯曲。她的嘴唇涂着鲜艳的红色口红，微微张开，露出洁白的牙齿。她的双手高举过头顶，手指深深插入发丝中，随后头部轻轻后仰，眼神始终保持着注视镜头。背景是透明的。,cache/2507vae_973,104,60,12
fgr/250812_all_mp4_22_32_159_0.mp4,pha/250812_all_mp4_22_32_159_0.mp4,近景。红色的花瓣在空中飘落，数量众多，形状各异。花瓣颜色鲜艳，边缘略显参差。有些花瓣聚在一起，形成一小簇，有些则独自飘落。花瓣短时间铺满了镜头，随后缓缓下落，消失在画面中。背景是透明的。特效风格。整体发灰。,cache/2507vae_974,104,60,18
fgr/250812_all_mp4_22_32_159_0.mp4,pha/250812_all_mp4_22_32_159_0.mp4,特效风格。无数红色的花瓣在空中飘落，它们的颜色鲜艳夺目。花瓣们大小各异，有的大而饱满，有的小而精致，花瓣们相互交织。花瓣从画面上方出现，先是几片花瓣，随后忽然涌现巨量花瓣，下落过程中，花瓣短时间铺满了镜头，随后缓缓下落，消失在画面中。这个视频的背景是透明的。近景。整体发灰。,cache/2507vae_975,104,60,18
fgr/250812_all_mp4_15_32_130_1.mp4,pha/250812_all_mp4_15_32_130_1.mp4,整体发灰。近景。一辆坦克从画面中驶过。它是米黄色的。坦克上有三根天线，排列在炮塔上。炮塔上的设备复杂，包括各种传感器和武器系统。坦克的履带缓慢地转动，轮子随着移动而转动。当坦克驶过时，它的炮管指向右侧。随着坦克的移动，它逐渐消失在画面的右侧。背景是透明的。真实风格。,cache/2507vae_976,104,60,14
fgr/250812_all_mp4_15_32_130_1.mp4,pha/250812_all_mp4_15_32_130_1.mp4,整体发灰。近景。真实风格。一辆坦克缓缓驶过，它的颜色是浅棕色，表面布满了尘土和磨损的痕迹。坦克的炮管朝向画面右侧，从画面左侧向着画面右侧前进。坦克的履带在转动，带动坦克向前行进。坦克顶部有三根天线和一些设备，随着坦克的移动，这些设备也在轻微地晃动。坦克的车身庞大，结构坚固，车轮和履带紧密配合，确保坦克稳定前行。坦克逐渐驶出画面，只剩下坦克的后端还留在视野中。这个视频的背景是透明的。,cache/2507vae_977,104,60,14
fgr/VideoMatte240K_train_0033_3.mp4,pha/VideoMatte240K_train_0033_3.mp4,整体发灰。一位女士正在祈祷。她穿着黑色的外套和蓝色的上衣，她的头发编成了一条麻花辫，垂在肩膀一侧。她闭着眼睛，眉头微微皱起，嘴角向下，表情显得有些痛苦或不适。她戴着一条金色的项链，项链上有一个细长的吊坠。背景是透明的。真实风格。近景。,cache/2507vae_978,104,60,19
fgr/VideoMatte240K_train_0033_3.mp4,pha/VideoMatte240K_train_0033_3.mp4,整体发灰。近景。真实风格。一位女士正在祈祷。她有着棕色的头发，编成了一条辫子。她穿着一件黑色的外套，里面搭配了一件蓝色的内搭。她的脖子上戴着一条金色的项链，项链上挂着一个长方形的吊坠。她的表情显得有些痛苦或不适，眼睛微闭，嘴巴紧闭，眉头微微皱起。她用左手调整了一下项链的位置，头部轻微摆动，随后放下左手。这个视频的背景是透明的。,cache/2507vae_979,104,60,19
fgr/VideoMatte240K_train_0424_2.mp4,pha/VideoMatte240K_train_0424_2.mp4,真实风格。一个男孩正在打喷嚏。他穿着棕色的连帽衫和红色的围巾。他的头发是棕色的。背景是透明的。近景。整体发灰。,cache/2507vae_986,104,60,15
fgr/VideoMatte240K_train_0424_2.mp4,pha/VideoMatte240K_train_0424_2.mp4,整体发灰。真实风格。一个男孩正在打喷嚏。他穿着棕色的连帽衫，围着红色的围巾。他的头发是棕色的，略显凌乱。他双手捂住鼻子打了个喷嚏，然后放下左手，抬起头部，用右手调整了一下围巾。这个视频的背景是透明的。近景。,cache/2507vae_987,104,60,15
fgr/VideoMatte240K_train_0154_5.mp4,pha/VideoMatte240K_train_0154_5.mp4,整体发灰。真实风格。一个男人对着画面左侧诉说着什么，他穿着蓝色的衬衫和深蓝色的裤子，腰间系着黑色的腰带。他有一头棕色的短发，表情专注，目光朝向一侧。他的右手自然下垂，左手插在裤兜里。背景是透明的。中景。,cache/2507vae_988,104,60,14
fgr/VideoMatte240K_train_0154_5.mp4,pha/VideoMatte240K_train_0154_5.mp4,整体发灰。一个男人对着画面左侧诉说着什么，他穿着蓝色衬衫和深蓝色裤子，腰间系着黑色的腰带。他面向画面左侧，嘴里不停的说着什么，露出微笑。他的右手自然下垂，左手则放在裤子的口袋里。随后，他将左手缓缓抬起，往身前摆动了一下，然后又放回原位。这个视频的背景是透明的。中景。真实风格。,cache/2507vae_989,104,60,14
fgr/250812_all_mp4_11_32_115_0.mp4,pha/250812_all_mp4_11_32_115_0.mp4,整体发灰。近景。特效风格。这是一个翅膀闪烁光芒的特效。绚丽的色彩交织，闪耀着红色、黄色、绿色和紫色的光芒。这个视频的背景是透明的。,cache/2507vae_990,104,60,21
fgr/250812_all_mp4_11_32_115_0.mp4,pha/250812_all_mp4_11_32_115_0.mp4,整体发灰。近景。这是一个翅膀闪烁光芒的特效。绚丽的色彩交织，闪耀着红色、黄色、绿色和紫色的光芒。光芒时而扩展，时而收缩，展现出一种动态光效。这个视频的背景是透明的。特效风格。,cache/2507vae_991,104,60,21
fgr/VideoMatte240K_train_0341_1.mp4,pha/VideoMatte240K_train_0341_1.mp4,整体发灰。近景。一位女士正为小女孩整理头发。小女孩穿着白色无袖连衣裙，站在画面左侧，微微侧身面向左侧，她的蓝色眼睛明亮，金色的头发被编成了一根辫子。右边的女士穿着白色衬衫和深棕色皮裙，正在为小女孩整理头发。背景是透明的。真实风格。,cache/2507vae_992,104,60,21
fgr/VideoMatte240K_train_0341_1.mp4,pha/VideoMatte240K_train_0341_1.mp4,整体发灰。近景。一位女士正为小女孩整理头发。小女孩身穿一件白色的无袖连衣裙，她有着长长的金发，正被梳成辫子。她的表情平静，眼睛大而明亮，呈现出深邃的蓝色。右边的女士穿着白色衬衫和深棕色皮裙，正在为她整理头发。小女孩的辫子被轻轻提起，随后女士用双手把辫子拧在一起拉直，放在小女孩身前，小女孩微微低头，露出微笑。随后，这个人用左手轻轻抚摸小女孩的头发，小女孩抬头微笑，眼神温柔。这个视频的背景是透明的。真实风格。,cache/2507vae_993,104,60,21
fgr/VideoMatte240K_train_0006_0.mp4,pha/VideoMatte240K_train_0006_0.mp4,局部特写。慢放。真实风格。一位金发女子正在画面中移动。她的头发飘逸。她的眼睛是蓝色的，笑容温暖，露出洁白的牙齿。她穿着一件浅色的上衣，头发在风中轻轻飘动。她的笑容始终如一，眼神清澈。头发的每一缕都随着动作轻轻摆动。她的皮肤光滑，脸颊上有一丝淡淡的红晕。这个视频的背景是透明的。整体发灰。,cache/2507vae_994,104,60,21
fgr/VideoMatte240K_train_0006_0.mp4,pha/VideoMatte240K_train_0006_0.mp4,真实风格。一位金发女子正在画面中移动。她的头发呈现出淡金色，阳光下微微闪烁着光泽。她的眼睛是明亮的蓝色，眼神中流露出愉悦和自信。她从画面右侧上方向画面中央移动，她的头发在空中飞扬，随着头发的飘动，她的嘴角微微上扬，露出洁白的牙齿。她的皮肤白皙细腻，脸颊上有着淡淡的红晕。她穿着一件简单的浅色上衣，领口微微敞开，露出纤细的锁骨。背景是透明的。慢放。局部特写。整体发灰。,cache/2507vae_995,104,60,21
fgr/250812_all_mp4_14_32_45_0.mp4,pha/250812_all_mp4_14_32_45_0.mp4,整体发灰。近景。一个透明的水球，水球的表面不断波动，形成一圈圈的涟漪。背景是透明的。特效风格。,cache/2507vae_996,104,60,21
fgr/250812_all_mp4_14_32_45_0.mp4,pha/250812_all_mp4_14_32_45_0.mp4,整体发灰。近景。特效风格。一个透明的水球在画面中央。水球的边缘为银白色，同时闪烁着淡淡的蓝光。水球的内部完全透明。水球的形状略微不规则，表面有些许凹凸不平。这个视频的背景是透明的。,cache/2507vae_997,104,60,21
fgr/250812_all_mp4_11_32_160_1.mp4,pha/250812_all_mp4_11_32_160_1.mp4,整体发灰。真实风格。四朵黄色的花朵在迅速生长，它们在风中轻轻摇曳，花瓣边缘微微卷起，花心是鲜艳的红色。叶子呈现出鲜亮的绿色，细长而柔软，随着花朵一起轻轻挥动。这个视频的背景是透明的。近景。,cache/2507vae_998,104,60,20
fgr/250812_all_mp4_11_32_160_1.mp4,pha/250812_all_mp4_11_32_160_1.mp4,整体发灰。真实风格。近景。四朵黄色的花朵在迅速生长，它们在风中轻轻摇曳，花瓣边缘微微卷曲，花蕊是红色的，周围是绿色的叶子，叶子细长，边缘略带锯齿，随风轻轻摆动。花朵最开始非常小，随后迅速变大，周围的叶片也跟着变大伸长。背景是透明的。,cache/2507vae_999,104,60,20
fgr/VideoMatte240K_train_0112_1.mp4,pha/VideoMatte240K_train_0112_1.mp4,整体发灰。三个人在一起互动。左边的小男孩穿着橙色和白色条纹的长袖，微笑着，左手搭在中间男人的肩膀上。中间的男人穿着卡其色的军装，露出笑容。右边的小女孩戴着一顶迷彩帽，穿着白色的上衣，袖子是黑色的，双手自然垂落。背景是透明的。真实风格。近景。,cache/2507vae_1000,104,60,13
fgr/VideoMatte240K_train_0112_1.mp4,pha/VideoMatte240K_train_0112_1.mp4,近景。三个人站在一起互动，中间的男子穿着卡其色的军装，脸上带着大笑的表情，眼睛微微眯起，露出牙齿。他左手轻轻搭在右边小女孩的肩膀上。左边的男孩穿着橙色和白色条纹的长袖衬衫，头发是棕色的，他笑得也很开心，左手搭在中间男人的肩膀上，右手自然下垂。右边的小女孩戴着一顶迷彩帽，穿着粉色的上衣，黑色的袖子，双手自然垂落，身体微微转向男子。男子和左边的男孩都看向右边的小女孩，笑容满面。这个视频的背景是透明的。真实风格。整体发灰。,cache/2507vae_1001,104,60,13
fgr/VideoMatte240K_train_0211_7.mp4,pha/VideoMatte240K_train_0211_7.mp4,一个男子正在跳舞，他戴着橙色的安全帽，穿着橙色的反光背心和浅蓝色的衬衫，正在开心地笑着。他的笑容露出牙齿，眼神中充满了愉悦。男子的胡子修剪得整齐，脸颊上有一些胡茬。他正在不断地笑，并且身体自然扭动。背景是透明的。真实风格。近景。整体发灰。,cache/2507vae_1004,104,60,12
fgr/VideoMatte240K_train_0211_7.mp4,pha/VideoMatte240K_train_0211_7.mp4,整体发灰。真实风格。一个中年男人正在跳舞，他戴着橙色的安全帽，穿着橙色的反光背心和浅蓝色的衬衫。他露出灿烂的笑容，露出洁白的牙齿。男子的胡子修剪得整齐，脸颊上有一些胡茬。他的双手在身前不停的摆动着，身体也跟着自然晃动，脸上一直保持着笑容。他的动作充满活力，整个姿态流露出兴奋和喜悦。这个视频的背景是透明的。近景。,cache/2507vae_1005,104,60,12
fgr/animal_still_troll_5125_13.mp4,pha/animal_still_troll_5125_13.mp4,近景。真实风格。白色和浅蓝色相间的毛发在镜头前轻轻晃动，毛发蓬松而柔软，边缘的毛丝在空中飘动。背景是透明的。整体发灰。,cache/2507vae_1010,104,60,21
fgr/animal_still_troll_5125_13.mp4,pha/animal_still_troll_5125_13.mp4,近景。白色毛发在镜头前轻轻晃动，毛发蓬松而柔和，随着微风轻轻摆动。毛发的质地细腻，光泽在光线的照射下显得格外明亮。毛发的内部隐约可见蓝色的底色。这个视频的背景是透明的。真实风格。整体发灰。,cache/2507vae_1011,104,60,21
fgr/cloth_cloth_grail_5152_8.mp4,pha/cloth_cloth_grail_5152_8.mp4,近景。一段半透明的淡紫色蕾丝布料在缓缓旋转。布料上布满了精美的紫色花朵和枝叶纹样，布料盖在一个白色杯子的雕塑上。背景是透明的。真实风格。整体发灰。,cache/2507vae_1012,104,60,21
fgr/cloth_cloth_grail_5152_8.mp4,pha/cloth_cloth_grail_5152_8.mp4,整体发灰。真实风格。一段半透明的淡紫色蕾丝布料在缓缓旋转。布料上有精致的紫色花卉图案，细小的蕾丝花纹均匀分布，颜色柔和。布料盖在一个白色杯子的雕塑上，随着布料一起旋转，光影在蕾丝间变化。这个视频的背景是透明的。近景。,cache/2507vae_1013,104,60,21
fgr/VideoMatte240K_train_0083_1.mp4,pha/VideoMatte240K_train_0083_1.mp4,真实风格。中景。一位金发女性在画面中欢快地旋转。她穿着一件色彩斑斓的连衣裙，裙上有粉色、红色、灰色、黑色和白色等色彩的图案，裙摆随风飘动。她的双臂张开，手臂自然弯曲，手指微微张开。她的笑容灿烂，露出洁白的牙齿，眼睛微微眯起。她的头发随着旋转而飘动，发丝在空中划出优美的弧线。这个视频的背景是透明的。整体发灰。,cache/2507vae_1016,104,60,21
fgr/VideoMatte240K_train_0083_1.mp4,pha/VideoMatte240K_train_0083_1.mp4,真实风格。一个女人穿着色彩斑斓的长裙在画面中顺时针旋转着，她的裙子上有着各种几何图案和色块，颜色包括粉色、红色、灰色、黑色和白色。她的头发是金黄色的，披散在肩上。她双臂展开，脸上洋溢着灿烂的笑容，露出洁白的牙齿。她旋转着，头发随风飘扬，裙摆也在空中轻轻摆动，旋转三圈之后面向镜头，双手放下至腰部两侧。她的笑容始终挂在脸上。背景是透明的。中景。整体发灰。,cache/2507vae_1017,104,60,21
fgr/VideoMatte240K_train_0165_0.mp4,pha/VideoMatte240K_train_0165_0.mp4,一位圣诞老人对着镜头做出手势，他身着鲜红的圣诞服，白色毛茸茸的边饰点缀其间，他戴着一顶与服装相配的圣诞帽，帽尖垂下。他的白色长须浓密而卷曲，遮住了大半张脸。背景是透明的。真实风格。中景。整体发灰。,cache/2507vae_1018,104,60,21
fgr/VideoMatte240K_train_0165_0.mp4,pha/VideoMatte240K_train_0165_0.mp4,中景。一位圣诞老人对着镜头做出手势，他身穿鲜红色的圣诞服，戴着同色系的圣诞帽，帽边和服边都装饰着白色的毛绒。他有着浓密的白色胡须，覆盖了大半个脸庞，眼镜架在鼻梁上。他先是抬起右手触碰了一下胡须后又指向镜头，随后向画面左侧转身，抬起左手摸了摸胡须，最后双手食指指尖相抵，对着镜头画出爱心的图案。这个视频的背景是透明的。真实风格。整体发灰。,cache/2507vae_1019,104,60,21
fgr/250812_all_mp4_7_32_39_0.mp4,pha/250812_all_mp4_7_32_39_0.mp4,特效风格。近景。一个蓝色的半透明立方体在透明的立方体框架内缓慢旋转。蓝色立方体的颜色从浅蓝渐变到深蓝，边缘和顶面在旋转中展现出光泽。透明框架的线条清晰，与蓝色立方体同步转动，显示出立方体的三维结构。这个立方体一直在旋转。这个视频的背景是透明的。整体发灰。,cache/2507vae_1020,104,60,21
fgr/250812_all_mp4_7_32_39_0.mp4,pha/250812_all_mp4_7_32_39_0.mp4,整体发灰。一个蓝色的半透明立方体在一个透明的白色立方体框架中旋转。立方体的颜色从浅蓝渐变到深蓝，每个面都清晰可见。立方体在不断地旋转，展示了它的不同角度和边线。立方体的旋转动作流畅，没有停顿。立方体的每个面都反射出光泽。立方体在旋转过程中，它的棱角清晰可见，线条分明。背景是透明的。近景。特效风格。,cache/2507vae_1021,104,60,21
fgr/animal_still_doll_5141_15.mp4,pha/animal_still_doll_5141_15.mp4,近景。一只白色的毛绒玩具缓缓旋转着，它的毛发蓬松而浓密，呈现出柔和的白色。玩具的手微微露出，手是淡粉色的。背景是透明的真实风格。整体发灰。,cache/2507vae_1022,104,60,21
fgr/animal_still_doll_5141_15.mp4,pha/animal_still_doll_5141_15.mp4,真实风格。一只白色的毛绒玩具顺时针缓缓旋转着，它的毛发蓬松柔软，呈现出自然的白色。玩具的手是粉色的。随着旋转，玩具的身体逐渐展现出更多细节，毛发的纹理和层次感清晰可见。这个视频的背景是透明的。近景。整体发灰。,cache/2507vae_1023,104,60,21
fgr/VideoMatte240K_train_0182_2.mp4,pha/VideoMatte240K_train_0182_2.mp4,整体发灰。一个男人正对着画面右侧竖大拇指。他戴着灰色的帽子，穿着红白格子衬衫，衬衫上有两个口袋，口袋上有黑色的标签。他左手伸出，手指指向一侧，接着手掌朝向镜头，然后又变成了拇指向上。他的左腕上戴着一块手表。背景是透明的。近景。真实风格。,cache/2507vae_1028,104,60,15
fgr/VideoMatte240K_train_0182_2.mp4,pha/VideoMatte240K_train_0182_2.mp4,一个男人正对着画面右侧竖大拇指。他戴着灰色帽子，穿着红白格子衬衫，衬衫上有黑色图案和文字。他留着黑色胡须，左手伸出，拇指朝上，手指微微弯曲，对着画面右侧做出赞同的动作，随后张开手指，对着画面右侧示意停止，最后又恢复到赞同的动作，向着画面右侧伸出大拇指并轻微晃动着。这个视频的背景是透明的。近景。真实风格。整体发灰。,cache/2507vae_1029,104,60,15
fgr/250812_all_mp4_3_32_130_1.mp4,pha/250812_all_mp4_3_32_130_1.mp4,近景。一辆坦克正缓缓移动。它通体呈沙白色，表面布满迷彩图案。坦克上的炮管很长，指向画面右侧。坦克的履带转动，带动整个车身向前行进。坦克的炮塔上装有各种设备和天线。随着坦克的移动，它的轮廓逐渐变小，最终消失在画面中。这个视频的背景是透明的。真实风格。整体发灰。,cache/2507vae_1030,104,60,14
fgr/250812_all_mp4_3_32_130_1.mp4,pha/250812_all_mp4_3_32_130_1.mp4,整体发灰。真实风格。一辆坦克正向着画面右侧缓缓移动，它的颜色是黄褐色，表面有着磨损的痕迹。坦克的炮管指向画面右侧，车身上装有几根天线。随着坦克的移动，炮管的细节逐渐清晰，可以看到一些磨损和锈迹。坦克的履带转动，轮子缓缓滚动，阴影在地面上移动。坦克继续向画面右侧移动，炮管和天线逐渐移出画面，最终只剩下坦克的尾部和履带在画面中。背景是透明的。近景。,cache/2507vae_1031,104,60,14
fgr/full_body_falling_man_8.mp4,pha/full_body_falling_man_8.mp4,真实风格。近景。慢放。一个男人正在做跳伞运动。他穿着黑色西装，内搭白色衬衫，系着一条红色领带。他背着一个红色的降落伞包，腰间系着红色的扣子。男人戴着一副透明护目镜，短发整齐。男人的表情自信而专注，目光向前看去。背景是透明的。整体发灰。,cache/2507vae_1040,104,60,15
fgr/full_body_falling_man_8.mp4,pha/full_body_falling_man_8.mp4,整体发灰。一个穿着深蓝色西装的男子，内搭白色衬衫和红色领带，戴着一副透明护目镜，短发整齐。他背着一个红色的降落伞包，腰间系着红色的扣子。他双臂张开，双腿弯曲。他的双手握拳，拳头微微向上，领带随风飘扬。男子的表情专注而坚定。这个视频的背景是透明的。慢放。近景。真实风格。,cache/2507vae_1041,104,60,15
fgr/250812_all_mp4_14_32_160_1.mp4,pha/250812_all_mp4_14_32_160_1.mp4,整体发灰。近景。粉红色的花朵正在绽放，每朵花都点缀着黄色的花蕊。绿色细长的茎随风摆动，与花朵一起舞动。花朵的颜色鲜艳，花瓣细腻，层次分明。这个视频的背景是透明的。特效风格。,cache/2507vae_1042,104,60,20
fgr/250812_all_mp4_14_32_160_1.mp4,pha/250812_all_mp4_14_32_160_1.mp4,整体发灰。近景。花朵正在绽放，它们的花瓣呈现出明亮的粉红色，花蕊则是黄色的。绿色的茎叶细长而挺拔，随着微风轻轻摇曳。花朵先是出现一小部分粉红色，随后迅速变大绽放，花朵们有的朝向天空，有的微微倾斜。花丛中的花朵数量繁多，密集地簇拥在一起。背景是透明的。特效风格。,cache/2507vae_1043,104,60,20
fgr/VideoMatte240K_train_0265_3.mp4,pha/VideoMatte240K_train_0265_3.mp4,整体发灰。近景。一位老人戴着黑色的帽子，身穿黑色的西装。他有着长长的灰白色胡须，眼镜是圆形的，镜框是金色的。老人微笑着。他的右手轻轻抚摸着自己的胡须。整个画面中只有这位老人，他的表情显得非常慈祥和满足。背景是透明的。真实风格。,cache/2507vae_1044,104,60,14
fgr/VideoMatte240K_train_0265_3.mp4,pha/VideoMatte240K_train_0265_3.mp4,整体发灰。近景。一位老人戴着一顶黑色帽子，穿着深色西装，脸上戴着一副金色边框的透明眼镜。他的胡须浓密，颜色为灰白色，覆盖了整个下巴和脸颊。老人笑着，眼睛微微眯起，露出牙齿。他的右手轻轻抬起，手指自然弯曲，抚摸了一下胡须后又迅速放下。继续面带微笑，眼神温和。这个视频的背景是透明的。真实风格。,cache/2507vae_1045,104,60,14
fgr/VideoMatte240K_train_0102_4.mp4,pha/VideoMatte240K_train_0102_4.mp4,整体发灰。一位黑色长发女子正在跳舞。她的头发在空中飘动，穿着黑色的网状上衣和黑色内裤，脚上是黑色的长袜和黑色高跟鞋。她的动作流畅，身体微微弯曲，双手在空中挥舞。背景是透明的。全景。真实风格。,cache/2507vae_1046,104,60,16
fgr/VideoMatte240K_train_0102_4.mp4,pha/VideoMatte240K_train_0102_4.mp4,整体发灰。全景。一位身穿黑色蕾丝上衣和黑色高腰短裤的女士正在跳舞，她脚踩一双黑色高跟长靴。她先是背对着镜头，右手高举，身体形成S的形状，随后扭动着身体和双手，接着伸出左手，跟随身体转向画面左侧，随后继续扭动着身体，双腿也交替地上下摆动着，最后女士左手伸向镜头，右手放在额头，左腿放在右腿稍前方。这个视频的背景是透明的。真实风格。,cache/2507vae_1047,104,60,16
fgr/VideoMatte240K_train_0032_1.mp4,pha/VideoMatte240K_train_0032_1.mp4,近景。一位女士站在画面中，她有一头金棕色的长发，编成了一条麻花辫垂在肩上。她穿着一件蓝色的上衣，外面搭配着一件黑色的开衫，脖子上挂着一条金色的项链。她先耸肩抿嘴然后皱眉摇头。这个视频的背景是透明的。真实风格。整体发灰。,cache/2507vae_1048,104,60,16
fgr/VideoMatte240K_train_0032_1.mp4,pha/VideoMatte240K_train_0032_1.mp4,整体发灰。近景。一位女性站在画面中。她有着金棕色的头发，编成了一条辫子垂在肩上。她穿着蓝色的上衣，外面搭配了一件黑色的开衫。她的脖子上戴着一条金色的项链，项链上挂着一个长方形的吊坠。她的嘴唇上涂了口红。她先是耸肩，然后抿了抿嘴，皱着眉头，嘴角微微下垂，摇了摇头，看向画面右侧。背景是透明的。真实风格。,cache/2507vae_1049,104,60,16
fgr/250812_all_mp4_26_32_129_0.mp4,pha/250812_all_mp4_26_32_129_0.mp4,真实风格。全景。一辆坦克正在发射炮弹。坦克的颜色为沙黄色。坦克的炮管指向左侧，车体上装有两个天线。坦克的履带清晰可见，车轮整齐排列，影子投射在地面上。坦克发射炮弹，火光散了之后是半透明的浓烟。背景是透明的。整体发灰。,cache/2507vae_1058,104,60,13
fgr/250812_all_mp4_26_32_129_0.mp4,pha/250812_all_mp4_26_32_129_0.mp4,真实风格。一辆坦克正在发射炮弹。车身是沙黄色的。坦克的炮管指向左侧。坦克的履带和轮子清晰可见，履带和轮子都是沙黄色的。坦克朝向画面左侧射出一发炮弹，瞬间炮管闪烁了一下，接着是出现了半透明滚滚浓烟，浓烟朝着射击的方向飘动，同时坦克身体微微晃动，最后浓烟逐渐消失。这个视频的背景是透明的。全景。整体发灰。,cache/2507vae_1059,104,60,13
fgr/VideoMatte240K_train_0050_2.mp4,pha/VideoMatte240K_train_0050_2.mp4,整体发灰。真实风格。一位女性正在跳舞。她穿着灰色外套和白色内搭，佩戴金色项链，头发扎起。她微笑着，露出牙齿。她的双手时而张开时而闭合，身体左右摆动着。这个视频的背景是透明的。近景。,cache/2507vae_1060,104,60,13
fgr/VideoMatte240K_train_0050_2.mp4,pha/VideoMatte240K_train_0050_2.mp4,整体发灰。真实风格。一位黑皮肤女性正在跳舞。她的头发是深色的，扎成一个发髻。她穿着一件白色的上衣，外面搭配了一件浅灰色的开衫。她的脖子上戴着一条细小的项链。她的笑容灿烂，露出整齐的牙齿。她先是将双手轻轻放下，然后又缓缓抬起，手臂自然地张开，重复了两次。她轻轻晃动身体，头部微微侧向一侧，然后又转向另一侧，动作流畅而自然。她的微笑一直挂在脸上。背景是透明的。近景。,cache/2507vae_1061,104,60,13
fgr/VideoMatte240K_train_0353_2.mp4,pha/VideoMatte240K_train_0353_2.mp4,整体发灰。真实风格。近景。一个小男孩正给玩具做听诊。他身穿白色医生套装，头戴白色帽子，耳朵上挂着黑色听诊器，脸上露出开心的笑容。他左手抱着一只棕色的驯鹿玩偶，驯鹿的鼻子是红色的，眼睛是黑色的，鹿角是白色的。背景是透明的。,cache/2507vae_1062,104,60,13
fgr/VideoMatte240K_train_0353_2.mp4,pha/VideoMatte240K_train_0353_2.mp4,整体发灰。真实风格。一个小男孩正给玩具做听诊。他穿着白色的衣服，戴着白色的帽子，脸上带着微笑，眼睛明亮。他耳朵上挂着黑色的听诊器，左手手中抱着一个棕色的驯鹿玩具，驯鹿的鼻子是红色的，鹿角是白色的，眼睛睁得大大的，右手握着听诊器听筒靠近驯鹿。小男孩右手握着听诊器的听筒靠近驯鹿，身体微微前倾，随后缓缓放下驯鹿。这个视频的背景是透明的。近景。,cache/2507vae_1063,104,60,13
fgr/250812_all_mp4_9_32_45_0.mp4,pha/250812_all_mp4_9_32_45_0.mp4,整体发灰。两条半透明蓝色的自动扶梯在空中旋转。扶梯的每一个部分都闪耀着明亮的蓝色光芒，扶手和台阶在光线中清晰可见。随着旋转，扶梯展示了其结构的每一个细节，扶手弯曲优雅，台阶排列整齐。这个视频的背景是透明的。全景。特效风格。,cache/2507vae_1068,104,60,21
